channel,X,Y,Z
483.0,1520.007,-488.8669809289737,157.8470192781608
484.0,1520.007,-422.1529807218391,91.13301907102635
485.0,1520.007,-397.7339618579475,3.0892335676794424e-13
486.0,1520.007,-422.152980721839,-91.13301907102576
487.0,1520.007,-488.86698092897353,-157.8470192781604
488.0,1520.0070000000003,-579.9999999999997,-182.26603814205194
489.0,1520.0070000000003,-671.1330190710256,-157.84701927816047
490.0,1520.0070000000003,-737.8470192781601,-91.133019071026
491.0,1520.0070000000003,-762.2660381420518,6.609621418492831e-14
492.0,1520.0070000000003,-737.8470192781602,91.13301907102621
493.0,1520.0070000000003,-671.1330190710258,157.84701927816067
494.0,1352.8210935042248,-579.9999999999995,-560.3568443938509
495.0,1402.4474348403844,-579.9999999999995,-477.76439758067676
496.0,1384.2132103233173,-497.4706803872099,-521.7857097091356
497.0,1347.7447612891835,-497.4706803872098,-609.8283339660533
498.0,1329.510536772117,-579.9999999999995,-653.8496460945122
499.0,1347.7447612891838,-662.5293196127892,-609.8283339660534
500.0,1384.2132103233175,-662.5293196127893,-521.7857097091356
501.0,1474.0535496536706,-579.9999999999995,-413.2896338675996
502.0,1464.7087956998485,-488.8669809289735,-435.849865599956
503.0,1439.1784531137769,-422.15298072183896,-497.4855649232813
504.0,1404.3033565738835,-397.73396185794746,-581.6814959789631
505.0,1369.4282600339902,-422.15298072183884,-665.8774270346448
506.0,1343.8979174479186,-488.8669809289735,-727.5131263579702
507.0,1334.553163494097,-579.9999999999995,-750.0733580903267
508.0,1343.8979174479189,-671.1330190710255,-727.5131263579702
509.0,1369.4282600339905,-737.8470192781601,-665.8774270346449
510.0,1404.3033565738838,-762.2660381420517,-581.6814959789632
511.0,1439.178453113777,-737.8470192781601,-497.4855649232814
512.0,1464.7087956998487,-671.1330190710257,-435.8498655999561
513.0,1035.404438876182,-579.9999999999995,-1035.4044388761815
514.0,1112.859960943975,-579.9999999999995,-978.0901463637059
515.0,1079.1675072989076,-497.4706803872099,-1011.782600008773
516.0,1011.7826000087734,-497.4706803872098,-1079.1675072989074
517.0,978.0901463637063,-579.9999999999995,-1112.8599609439746
518.0,1011.7826000087734,-662.5293196127893,-1079.1675072989076
519.0,1079.1675072989078,-662.5293196127893,-1011.782600008773
520.0,1203.688808701272,-579.9999999999997,-945.9257056007696
521.0,1186.421954872692,-488.8669809289735,-963.1925594293494
522.0,1139.2480329261464,-422.152980721839,-1010.366481375895
523.0,1074.8072571510208,-397.7339618579474,-1074.8072571510204
524.0,1010.3664813758955,-422.1529807218389,-1139.248032926146
525.0,963.1925594293499,-488.8669809289734,-1186.4219548726915
526.0,945.92570560077,-579.9999999999995,-1203.6888087012717
527.0,963.1925594293499,-671.1330190710256,-1186.421954872692
528.0,1010.3664813758954,-737.8470192781601,-1139.2480329261464
529.0,1074.807257151021,-762.2660381420517,-1074.8072571510208
530.0,1139.2480329261466,-737.8470192781601,-1010.366481375895
531.0,1186.4219548726921,-671.1330190710257,-963.1925594293496
532.0,560.356844393851,-579.9999999999995,-1352.8210935042248
533.0,653.8496460945123,-579.9999999999997,-1329.5105367721167
534.0,609.8283339660535,-497.47068038720994,-1347.7447612891833
535.0,521.7857097091359,-497.47068038720994,-1384.213210323317
536.0,477.7643975806769,-579.9999999999995,-1402.4474348403842
537.0,521.7857097091357,-662.5293196127893,-1384.2132103233173
538.0,609.8283339660535,-662.5293196127893,-1347.7447612891835
539.0,750.0733580903268,-579.9999999999995,-1334.5531634940967
540.0,727.5131263579703,-488.8669809289736,-1343.8979174479184
541.0,665.877427034645,-422.152980721839,-1369.4282600339898
542.0,581.6814959789633,-397.7339618579475,-1404.3033565738833
543.0,497.4855649232816,-422.15298072183896,-1439.1784531137769
544.0,435.84986559995616,-488.86698092897353,-1464.7087956998485
545.0,413.28963386759983,-579.9999999999995,-1474.0535496536706
546.0,435.8498655999562,-671.1330190710256,-1464.7087956998487
547.0,497.4855649232815,-737.8470192781601,-1439.178453113777
548.0,581.6814959789632,-762.2660381420517,-1404.3033565738838
549.0,665.877427034645,-737.8470192781601,-1369.4282600339902
550.0,727.5131263579703,-671.1330190710257,-1343.8979174479186
551.0,2.778845367531499e-13,-579.9999999999997,-1464.2830000000004
552.0,95.29664978896191,-579.9999999999997,-1478.5250000000003
553.0,47.6483248944811,-497.47068038721,-1478.525
554.0,-47.64832489448053,-497.47068038721,-1478.525
555.0,-95.29664978896135,-579.9999999999997,-1478.5250000000003
556.0,-47.648324894480545,-662.5293196127894,-1478.5250000000003
557.0,47.648324894481135,-662.5293196127894,-1478.5250000000003
558.0,182.26603814205242,-579.9999999999997,-1520.0070000000003
559.0,157.84701927816087,-488.8669809289736,-1520.007
560.0,91.13301907102638,-422.15298072183907,-1520.007
561.0,2.9153298040028727e-13,-397.7339618579475,-1520.007
562.0,-91.13301907102576,-422.15298072183907,-1520.007
563.0,-157.84701927816036,-488.8669809289737,-1520.007
564.0,-182.26603814205185,-579.9999999999997,-1520.0070000000003
565.0,-157.84701927816036,-671.1330190710257,-1520.0070000000003
566.0,-91.13301907102579,-737.8470192781602,-1520.0070000000003
567.0,2.915329804002873e-13,-762.2660381420518,-1520.0070000000003
568.0,91.13301907102645,-737.8470192781602,-1520.0070000000003
569.0,157.84701927816084,-671.1330190710258,-1520.0070000000003
570.0,-560.3568443938505,-579.9999999999998,-1352.8210935042246
571.0,-477.76439758067636,-579.9999999999998,-1402.4474348403842
572.0,-521.7857097091352,-497.47068038721017,-1384.213210323317
573.0,-609.8283339660529,-497.47068038721017,-1347.7447612891833
574.0,-653.8496460945117,-579.9999999999998,-1329.5105367721167
575.0,-609.8283339660529,-662.5293196127895,-1347.7447612891835
576.0,-521.7857097091352,-662.5293196127895,-1384.2132103233173
577.0,-413.2896338675992,-579.9999999999998,-1474.0535496536704
578.0,-435.8498655999556,-488.86698092897376,-1464.7087956998482
579.0,-497.4855649232809,-422.15298072183924,-1439.1784531137769
580.0,-581.6814959789626,-397.73396185794775,-1404.3033565738833
581.0,-665.8774270346444,-422.1529807218393,-1369.42826003399
582.0,-727.5131263579698,-488.8669809289739,-1343.8979174479184
583.0,-750.0733580903262,-579.9999999999998,-1334.5531634940967
584.0,-727.5131263579698,-671.1330190710258,-1343.8979174479186
585.0,-665.8774270346445,-737.8470192781604,-1369.4282600339902
586.0,-581.6814959789627,-762.2660381420519,-1404.3033565738835
587.0,-497.48556492328083,-737.8470192781604,-1439.178453113777
588.0,-435.8498655999556,-671.133019071026,-1464.7087956998487
589.0,-1035.404438876181,-580.0,-1035.4044388761815
590.0,-978.0901463637057,-580.0,-1112.8599609439746
591.0,-1011.7826000087729,-497.47068038721034,-1079.1675072989071
592.0,-1079.1675072989074,-497.47068038721034,-1011.782600008773
593.0,-1112.8599609439743,-580.0,-978.0901463637058
594.0,-1079.1675072989071,-662.5293196127898,-1011.782600008773
595.0,-1011.7826000087729,-662.5293196127898,-1079.1675072989074
596.0,-945.9257056007694,-580.0,-1203.6888087012715
597.0,-963.1925594293493,-488.8669809289739,-1186.4219548726915
598.0,-1010.3664813758949,-422.1529807218394,-1139.248032926146
599.0,-1074.8072571510204,-397.7339618579479,-1074.8072571510204
600.0,-1139.248032926146,-422.1529807218394,-1010.366481375895
601.0,-1186.4219548726915,-488.8669809289741,-963.1925594293494
602.0,-1203.6888087012712,-580.0,-945.9257056007696
603.0,-1186.4219548726912,-671.1330190710261,-963.1925594293494
604.0,-1139.2480329261457,-737.8470192781606,-1010.366481375895
605.0,-1074.8072571510204,-762.2660381420521,-1074.8072571510206
606.0,-1010.3664813758949,-737.8470192781606,-1139.2480329261462
607.0,-963.1925594293493,-671.1330190710262,-1186.4219548726917
608.0,-1352.821093504224,-580.0000000000002,-560.3568443938519
609.0,-1329.510536772116,-580.0000000000002,-653.8496460945132
610.0,-1347.744761289183,-497.47068038721045,-609.8283339660544
611.0,-1384.2132103233168,-497.47068038721045,-521.7857097091368
612.0,-1402.4474348403835,-580.0000000000002,-477.7643975806779
613.0,-1384.2132103233168,-662.5293196127899,-521.7857097091368
614.0,-1347.7447612891829,-662.5293196127899,-609.8283339660544
615.0,-1334.553163494096,-580.0000000000002,-750.0733580903276
616.0,-1343.8979174479182,-488.86698092897404,-727.5131263579713
617.0,-1369.4282600339898,-422.1529807218395,-665.877427034646
618.0,-1404.303356573883,-397.73396185794803,-581.6814959789642
619.0,-1439.1784531137766,-422.15298072183964,-497.48556492328254
620.0,-1464.7087956998482,-488.8669809289742,-435.8498655999572
621.0,-1474.05354965367,-580.0000000000002,-413.28963386760086
622.0,-1464.708795699848,-671.1330190710263,-435.84986559995724
623.0,-1439.1784531137766,-737.8470192781608,-497.48556492328254
624.0,-1404.303356573883,-762.2660381420524,-581.6814959789642
625.0,-1369.4282600339895,-737.8470192781608,-665.877427034646
626.0,-1343.897917447918,-671.1330190710263,-727.5131263579713
627.0,-1464.283,-580.0000000000003,-4.265217068422089e-13
628.0,-1478.5249999999999,-580.0000000000003,-95.29664978896206
629.0,-1478.525,-497.4706803872106,-47.64832489448123
630.0,-1478.525,-497.4706803872106,47.64832489448039
631.0,-1478.5249999999999,-580.0000000000003,95.29664978896118
632.0,-1478.5249999999999,-662.52931961279,47.64832489448037
633.0,-1478.5249999999999,-662.52931961279,-47.6483248944813
634.0,-1520.0069999999998,-580.0000000000003,-182.26603814205257
635.0,-1520.007,-488.8669809289742,-157.84701927816099
636.0,-1520.007,-422.15298072183975,-91.13301907102648
637.0,-1520.007,-397.7339618579482,-4.0461033675896994e-13
638.0,-1520.007,-422.15298072183975,91.13301907102563
639.0,-1520.007,-488.8669809289744,157.8470192781602
640.0,-1520.0069999999998,-580.0000000000003,182.26603814205166
641.0,-1520.0069999999998,-671.1330190710264,157.84701927816016
642.0,-1520.0069999999998,-737.8470192781609,91.13301907102559
643.0,-1520.0069999999998,-762.2660381420525,-4.855527176199752e-13
644.0,-1520.0069999999998,-737.8470192781609,-91.13301907102662
645.0,-1520.0069999999998,-671.1330190710264,-157.84701927816099
646.0,-1352.8210935042243,-580.0000000000005,560.3568443938509
647.0,-1402.447434840384,-580.0000000000005,477.7643975806768
648.0,-1384.2132103233173,-497.4706803872107,521.7857097091356
649.0,-1347.7447612891835,-497.4706803872106,609.8283339660534
650.0,-1329.5105367721164,-580.0000000000005,653.8496460945122
651.0,-1347.7447612891833,-662.5293196127902,609.8283339660534
652.0,-1384.213210323317,-662.5293196127902,521.7857097091356
653.0,-1474.0535496536702,-580.0000000000005,413.28963386759966
654.0,-1464.7087956998487,-488.8669809289744,435.84986559995605
655.0,-1439.178453113777,-422.15298072183987,497.4855649232814
656.0,-1404.3033565738835,-397.73396185794826,581.6814959789632
657.0,-1369.4282600339902,-422.15298072183975,665.8774270346449
658.0,-1343.8979174479186,-488.8669809289744,727.5131263579703
659.0,-1334.5531634940965,-580.0000000000005,750.0733580903267
660.0,-1343.8979174479184,-671.1330190710265,727.5131263579703
661.0,-1369.42826003399,-737.847019278161,665.877427034645
662.0,-1404.3033565738833,-762.2660381420526,581.6814959789632
663.0,-1439.1784531137769,-737.847019278161,497.48556492328134
664.0,-1464.7087956998482,-671.1330190710266,435.84986559995605
665.0,-1035.4044388761813,-580.0000000000005,1035.404438876181
666.0,-1112.8599609439746,-580.0000000000005,978.0901463637056
667.0,-1079.1675072989076,-497.4706803872107,1011.7826000087729
668.0,-1011.7826000087731,-497.4706803872107,1079.1675072989074
669.0,-978.0901463637059,-580.0000000000005,1112.8599609439743
670.0,-1011.7826000087731,-662.5293196127901,1079.1675072989071
671.0,-1079.1675072989074,-662.5293196127902,1011.7826000087728
672.0,-1203.6888087012715,-580.0000000000005,945.9257056007692
673.0,-1186.421954872692,-488.86698092897444,963.1925594293492
674.0,-1139.2480329261464,-422.1529807218398,1010.3664813758948
675.0,-1074.8072571510208,-397.73396185794826,1074.8072571510204
676.0,-1010.3664813758952,-422.15298072183975,1139.248032926146
677.0,-963.1925594293497,-488.86698092897444,1186.4219548726917
678.0,-945.9257056007697,-580.0000000000005,1203.6888087012712
679.0,-963.1925594293497,-671.1330190710265,1186.4219548726912
680.0,-1010.3664813758952,-737.847019278161,1139.2480329261457
681.0,-1074.8072571510206,-762.2660381420526,1074.8072571510202
682.0,-1139.2480329261462,-737.847019278161,1010.3664813758948
683.0,-1186.4219548726915,-671.1330190710266,963.1925594293492
684.0,-560.3568443938517,-580.0000000000006,1352.8210935042243
685.0,-653.849646094513,-580.0000000000006,1329.5105367721162
686.0,-609.8283339660542,-497.47068038721073,1347.7447612891833
687.0,-521.7857097091365,-497.47068038721073,1384.213210323317
688.0,-477.7643975806776,-580.0000000000006,1402.4474348403837
689.0,-521.7857097091364,-662.5293196127902,1384.2132103233168
690.0,-609.8283339660542,-662.5293196127902,1347.744761289183
691.0,-750.0733580903275,-580.0000000000006,1334.5531634940962
692.0,-727.513126357971,-488.8669809289745,1343.8979174479182
693.0,-665.8774270346457,-422.15298072184,1369.42826003399
694.0,-581.681495978964,-397.7339618579484,1404.3033565738833
695.0,-497.48556492328225,-422.15298072183987,1439.1784531137769
696.0,-435.8498655999569,-488.8669809289745,1464.7087956998485
697.0,-413.2896338676005,-580.0000000000006,1474.0535496536702
698.0,-435.8498655999568,-671.1330190710266,1464.7087956998482
699.0,-497.48556492328214,-737.847019278161,1439.1784531137766
700.0,-581.6814959789639,-762.2660381420527,1404.303356573883
701.0,-665.8774270346457,-737.8470192781612,1369.4282600339895
702.0,-727.513126357971,-671.1330190710266,1343.897917447918
703.0,3.0224283002956665e-14,-2.7033553173794193e-13,1464.2830000000001
704.0,-95.2966497889616,-2.9782035721769554e-13,1478.525
705.0,-47.64832489448083,82.52931961278945,1478.525
706.0,47.6483248944808,82.5293196127895,1478.525
707.0,95.29664978896166,-2.438296695982056e-13,1478.525
708.0,47.64832489448089,-82.52931961278996,1478.525
709.0,-47.64832489448079,-82.52931961279002,1478.525
710.0,-182.2660381420521,-3.3555314929812944e-13,1520.007
711.0,-157.84701927816062,91.13301907102573,1520.007
712.0,-91.13301907102611,157.84701927816025,1520.007
713.0,-5.754231968161735e-14,182.26603814205183,1520.007
714.0,91.13301907102603,157.84701927816036,1520.007
715.0,157.84701927816062,91.13301907102579,1520.007
716.0,182.26603814205217,-2.322896164167308e-13,1520.007
717.0,157.8470192781607,-91.1330190710263,1520.007
718.0,91.13301907102618,-157.84701927816084,1520.007
719.0,1.0434244204039328e-13,-182.26603814205245,1520.007
720.0,-91.13301907102606,-157.84701927816093,1520.007
721.0,-157.8470192781605,-91.13301907102648,1520.007
722.0,560.3568443938508,-1.4171203080123846e-13,1352.8210935042246
723.0,477.7643975806767,-1.7833700065737982e-13,1402.447434840384
724.0,521.7857097091355,82.52931961278955,1384.213210323317
725.0,609.8283339660532,82.5293196127896,1347.7447612891833
726.0,653.8496460945121,-1.0079244931208721e-13,1329.5105367721164
727.0,609.8283339660533,-82.52931961278982,1347.7447612891833
728.0,521.7857097091355,-82.52931961278989,1384.213210323317
729.0,413.28963386759955,-2.1913758037541335e-13,1474.0535496536702
730.0,435.84986559995593,91.13301907102583,1464.7087956998485
731.0,497.4855649232812,157.8470192781604,1439.1784531137769
732.0,581.681495978963,182.26603814205197,1404.3033565738835
733.0,665.8774270346447,157.84701927816047,1369.42826003399
734.0,727.5131263579701,91.13301907102594,1343.8979174479184
735.0,750.0733580903266,-7.082451601786073e-14,1334.5531634940967
736.0,727.5131263579701,-91.13301907102611,1343.8979174479184
737.0,665.8774270346448,-157.84701927816067,1369.42826003399
738.0,581.6814959789631,-182.26603814205225,1404.3033565738833
739.0,497.4855649232813,-157.84701927816073,1439.1784531137769
740.0,435.849865599956,-91.13301907102635,1464.7087956998482
741.0,1035.4044388761815,3.767541834065473e-14,1035.4044388761813
742.0,978.090146363706,-1.0293694101990303e-14,1112.8599609439743
743.0,1011.7826000087732,82.52931961278972,1079.1675072989074
744.0,1079.1675072989076,82.52931961278979,1011.782600008773
745.0,1112.8599609439748,9.296676050955604e-14,978.0901463637057
746.0,1079.1675072989076,-82.52931961278964,1011.7826000087729
747.0,1011.7826000087732,-82.52931961278972,1079.1675072989071
748.0,945.9257056007697,-5.841946520025249e-14,1203.6888087012712
749.0,963.1925594293496,91.13301907102598,1186.4219548726915
750.0,1010.3664813758952,157.84701927816053,1139.248032926146
751.0,1074.8072571510206,182.26603814205214,1074.8072571510204
752.0,1139.2480329261462,157.8470192781607,1010.366481375895
753.0,1186.4219548726917,91.13301907102615,963.1925594293493
754.0,1203.6888087012717,1.3907828525029698e-13,945.9257056007694
755.0,1186.421954872692,-91.1330190710259,963.1925594293493
756.0,1139.2480329261462,-157.84701927816045,1010.3664813758949
757.0,1074.8072571510206,-182.26603814205208,1074.8072571510204
758.0,1010.3664813758952,-157.8470192781606,1139.248032926146
759.0,963.1925594293497,-91.1330190710262,1186.4219548726915
760.0,1352.8210935042246,1.965126392967362e-13,560.3568443938508
761.0,1329.5105367721164,1.588111455193272e-13,653.8496460945121
762.0,1347.7447612891833,82.52931961278989,609.8283339660533
763.0,1384.213210323317,82.52931961278995,521.7857097091356
764.0,1402.447434840384,2.469357503411543e-13,477.7643975806767
765.0,1384.213210323317,-82.52931961278948,521.7857097091355
766.0,1347.7447612891833,-82.52931961278955,609.8283339660533
767.0,1334.5531634940965,1.2545526536128367e-13,750.0733580903266
768.0,1343.8979174479184,91.13301907102618,727.5131263579701
769.0,1369.42826003399,157.84701927816076,665.8774270346448
770.0,1404.3033565738833,182.2660381420523,581.6814959789631
771.0,1439.1784531137769,157.84701927816084,497.48556492328146
772.0,1464.7087956998485,91.1330190710263,435.849865599956
773.0,1474.0535496536704,2.940039249340877e-13,413.2896338675996
774.0,1464.7087956998485,-91.13301907102576,435.84986559995593
775.0,1439.1784531137769,-157.8470192781603,497.4855649232812
776.0,1404.3033565738833,-182.2660381420519,581.681495978963
777.0,1369.42826003399,-157.84701927816036,665.8774270346448
778.0,1343.8979174479184,-91.133019071026,727.51312635797
779.0,1464.2830000000001,3.251361402334396e-13,2.9773583598569076e-13
780.0,1478.525,2.91268312328911e-13,95.29664978896193
781.0,1478.525,82.52931961279002,47.64832489448117
782.0,1478.525,82.52931961279009,-47.648324894480446
783.0,1478.525,3.7699916037800453e-13,-95.2966497889613
784.0,1478.525,-82.52931961278934,-47.648324894480574
785.0,1478.525,-82.52931961278942,47.64832489448109
786.0,1520.007,2.6668477054490237e-13,182.26603814205242
787.0,1520.007,91.13301907102633,157.84701927816093
788.0,1520.007,157.84701927816084,91.13301907102648
789.0,1520.007,182.26603814205245,4.377092276244624e-13
790.0,1520.007,157.847019278161,-91.13301907102563
791.0,1520.007,91.13301907102644,-157.84701927816025
792.0,1520.007,4.30655089072055e-13,-182.2660381420518
793.0,1520.007,-91.13301907102561,-157.84701927816036
794.0,1520.007,-157.84701927816013,-91.13301907102586
795.0,1520.007,-182.26603814205177,1.9488208504144647e-13
796.0,1520.007,-157.84701927816027,91.13301907102635
797.0,1520.007,-91.13301907102586,157.8470192781608
798.0,1352.8210935042246,4.2481083937186425e-13,-560.3568443938508
799.0,1402.4474348403842,4.0162081329050186e-13,-477.76439758067664
800.0,1384.2132103233173,82.52931961279016,-521.7857097091355
801.0,1347.7447612891835,82.52931961279022,-609.8283339660532
802.0,1329.5105367721167,4.67934982156812e-13,-653.8496460945121
803.0,1347.7447612891835,-82.52931961278927,-609.8283339660533
804.0,1384.2132103233173,-82.52931961278934,-521.7857097091355
805.0,1474.0535496536704,3.8872097872005426e-13,-413.2896338675995
806.0,1464.7087956998485,91.13301907102647,-435.8498655999559
807.0,1439.1784531137769,157.847019278161,-497.4855649232811
808.0,1404.3033565738835,182.26603814205262,-581.681495978963
809.0,1369.4282600339902,157.84701927816116,-665.8774270346447
810.0,1343.8979174479186,91.13301907102655,-727.5131263579701
811.0,1334.5531634940967,5.155546172447259e-13,-750.0733580903266
812.0,1343.8979174479186,-91.13301907102556,-727.5131263579701
813.0,1369.4282600339902,-157.8470192781601,-665.8774270346448
814.0,1404.3033565738835,-182.2660381420517,-581.6814959789631
815.0,1439.1784531137769,-157.84701927816022,-497.4855649232813
816.0,1464.7087956998485,-91.13301907102577,-435.84986559995593
817.0,1035.4044388761818,4.1871148276414764e-13,-1035.4044388761813
818.0,1112.8599609439748,4.096854233561674e-13,-978.0901463637058
819.0,1079.1675072989076,82.52931961279015,-1011.7826000087729
820.0,1011.7826000087733,82.52931961279019,-1079.1675072989074
821.0,978.0901463637061,4.530960574991228e-13,-1112.8599609439743
822.0,1011.7826000087733,-82.52931961278927,-1079.1675072989074
823.0,1079.1675072989076,-82.52931961278932,-1011.7826000087729
824.0,1203.6888087012717,4.1513636654844134e-13,-945.9257056007694
825.0,1186.421954872692,91.13301907102648,-963.1925594293493
826.0,1139.2480329261464,157.847019278161,-1010.3664813758949
827.0,1074.8072571510208,182.26603814205257,-1074.8072571510204
828.0,1010.3664813758954,157.84701927816113,-1139.248032926146
829.0,963.1925594293498,91.13301907102654,-1186.4219548726915
830.0,945.9257056007699,4.981643042145887e-13,-1203.6888087012715
831.0,963.1925594293498,-91.13301907102554,-1186.4219548726917
832.0,1010.3664813758953,-157.84701927816008,-1139.2480329261462
833.0,1074.8072571510208,-182.2660381420517,-1074.8072571510206
834.0,1139.2480329261464,-157.84701927816016,-1010.3664813758949
835.0,1186.421954872692,-91.13301907102573,-963.1925594293494
836.0,560.3568443938509,3.7001023087636653e-13,-1352.8210935042246
837.0,653.8496460945122,3.8346615225823567e-13,-1329.5105367721164
838.0,609.8283339660534,82.5293196127901,-1347.7447612891833
839.0,521.7857097091357,82.5293196127901,-1384.213210323317
840.0,477.7643975806768,3.8281314472476723e-13,-1402.447434840384
841.0,521.7857097091356,-82.52931961278932,-1384.213210323317
842.0,609.8283339660534,-82.52931961278934,-1347.7447612891833
843.0,750.0733580903267,4.1033487986317457e-13,-1334.5531634940965
844.0,727.5131263579702,91.13301907102644,-1343.8979174479184
845.0,665.8774270346449,157.84701927816099,-1369.4282600339898
846.0,581.6814959789632,182.26603814205254,-1404.3033565738833
847.0,497.4855649232814,157.847019278161,-1439.1784531137769
848.0,435.84986559995605,91.13301907102644,-1464.7087956998485
849.0,413.2896338675997,4.09085926240295e-13,-1474.0535496536704
850.0,435.84986559995605,-91.13301907102561,-1464.7087956998485
851.0,497.4855649232814,-157.84701927816013,-1439.1784531137769
852.0,581.6814959789631,-182.26603814205168,-1404.3033565738835
853.0,665.8774270346449,-157.84701927816013,-1369.42826003399
854.0,727.5131263579702,-91.13301907102574,-1343.8979174479184
855.0,1.4909866589663172e-13,2.70335531737942e-13,-1464.2830000000001
856.0,95.29664978896179,2.978203572176956e-13,-1478.525
857.0,47.648324894480965,82.52931961279002,-1478.525
858.0,-47.648324894480666,82.52931961279,-1478.525
859.0,-95.29664978896147,2.671706170249093e-13,-1478.525
860.0,-47.64832489448067,-82.52931961278945,-1478.525
861.0,47.64832489448101,-82.52931961278945,-1478.525
862.0,182.26603814205228,3.355531492981295e-13,-1520.007
863.0,157.84701927816073,91.13301907102638,-1520.007
864.0,91.13301907102625,157.84701927816093,-1520.007
865.0,1.6274710954376914e-13,182.26603814205245,-1520.007
866.0,-91.13301907102588,157.84701927816093,-1520.007
867.0,-157.8470192781605,91.13301907102633,-1520.007
868.0,-182.266038142052,2.7693192045751753e-13,-1520.007
869.0,-157.84701927816047,-91.13301907102576,-1520.007
870.0,-91.13301907102593,-157.84701927816027,-1520.007
871.0,1.6274710954376917e-13,-182.26603814205183,-1520.007
872.0,91.13301907102631,-157.84701927816025,-1520.007
873.0,157.84701927816073,-91.13301907102583,-1520.007
874.0,-560.3568443938506,1.3486195473930126e-13,-1352.8210935042243
875.0,-477.7643975806765,1.7452723287249408e-13,-1402.447434840384
876.0,-521.7857097091353,82.52931961278988,-1384.213210323317
877.0,-609.828333966053,82.52931961278985,-1347.7447612891833
878.0,-653.8496460945119,1.1503360221563783e-13,-1329.5105367721164
879.0,-609.828333966053,-82.52931961278958,-1347.7447612891833
880.0,-521.7857097091353,-82.52931961278956,-1384.213210323317
881.0,-413.2896338675993,2.1889305481289429e-13,-1474.0535496536702
882.0,-435.8498655999557,91.13301907102625,-1464.7087956998482
883.0,-497.48556492328106,157.84701927816073,-1439.1784531137769
884.0,-581.6814959789627,182.26603814205225,-1404.3033565738833
885.0,-665.8774270346445,157.84701927816076,-1369.42826003399
886.0,-727.5131263579699,91.13301907102614,-1343.8979174479184
887.0,-750.0733580903263,1.0510449688850272e-13,-1334.5531634940965
888.0,-727.5131263579699,-91.13301907102591,-1343.8979174479184
889.0,-665.8774270346446,-157.8470192781604,-1369.42826003399
890.0,-581.6814959789629,-182.26603814205197,-1404.3033565738833
891.0,-497.48556492328095,-157.8470192781604,-1439.1784531137769
892.0,-435.84986559995576,-91.13301907102593,-1464.7087956998485
893.0,-1035.4044388761813,-4.11004563716233e-14,-1035.4044388761813
894.0,-978.0901463637058,7.0663035249806514e-15,-1112.8599609439743
895.0,-1011.782600008773,82.5293196127897,-1079.1675072989071
896.0,-1079.1675072989074,82.52931961278966,-1011.7826000087729
897.0,-1112.8599609439746,-7.285320365986208e-14,-978.0901463637057
898.0,-1079.1675072989074,-82.52931961278976,-1011.7826000087729
899.0,-1011.782600008773,-82.52931961278973,-1079.1675072989071
900.0,-945.9257056007696,5.5767753017086543e-14,-1203.6888087012712
901.0,-963.1925594293494,91.1330190710261,-1186.4219548726915
902.0,-1010.366481375895,157.8470192781606,-1139.248032926146
903.0,-1074.8072571510204,182.26603814205208,-1074.8072571510204
904.0,-1139.248032926146,157.84701927816053,-1010.3664813758949
905.0,-1186.4219548726915,91.13301907102593,-963.1925594293493
906.0,-1203.6888087012715,-9.708769339267618e-14,-945.9257056007694
907.0,-1186.4219548726915,-91.13301907102613,-963.1925594293493
908.0,-1139.248032926146,-157.84701927816062,-1010.3664813758949
909.0,-1074.8072571510206,-182.26603814205214,-1074.8072571510204
910.0,-1010.366481375895,-157.84701927816053,-1139.248032926146
911.0,-963.1925594293494,-91.13301907102608,-1186.4219548726915
912.0,-1352.8210935042243,-1.7596241111092426e-13,-560.3568443938518
913.0,-1329.5105367721162,-1.288667485807341e-13,-653.8496460945131
914.0,-1347.744761289183,82.52931961278958,-609.8283339660543
915.0,-1384.2132103233168,82.52931961278952,-521.7857097091367
916.0,-1402.4474348403837,-2.1481051292892663e-13,-477.7643975806778
917.0,-1384.213210323317,-82.5293196127899,-521.7857097091367
918.0,-1347.744761289183,-82.52931961278986,-609.8283339660543
919.0,-1334.5531634940962,-8.930939704703636e-14,-750.0733580903275
920.0,-1343.8979174479182,91.13301907102593,-727.5131263579711
921.0,-1369.4282600339898,157.84701927816042,-665.8774270346458
922.0,-1404.303356573883,182.26603814205194,-581.6814959789641
923.0,-1439.1784531137766,157.8470192781604,-497.48556492328237
924.0,-1464.7087956998482,91.13301907102579,-435.84986559995707
925.0,-1474.0535496536702,-2.536869430095563e-13,-413.28963386760074
926.0,-1464.7087956998482,-91.13301907102627,-435.84986559995707
927.0,-1439.1784531137769,-157.84701927816076,-497.4855649232824
928.0,-1404.3033565738833,-182.26603814205228,-581.6814959789641
929.0,-1369.4282600339898,-157.8470192781607,-665.8774270346458
930.0,-1343.8979174479182,-91.13301907102625,-727.5131263579711
931.0,-1464.2830000000001,-3.251361402334396e-13,-2.9773583598569076e-13
932.0,-1478.525,-2.91268312328911e-13,-95.29664978896193
933.0,-1478.525,82.52931961278942,-47.64832489448109
934.0,-1478.525,82.52931961278938,47.648324894480524
935.0,-1478.525,-3.536582129513009e-13,95.2966497889613
936.0,-1478.525,-82.52931961279005,47.648324894480496
937.0,-1478.525,-82.52931961279002,-47.64832489448117
938.0,-1520.007,-2.6668477054490237e-13,-182.26603814205242
939.0,-1520.007,91.13301907102576,-157.84701927816084
